period,flow,sector,hs6,primaryValue,quantity_kg
2022,Export,iron_steel_73,730890,16948293,2065620
2022,Export,iron_steel_73,730900,24330663,2391133
2022,Export,iron_steel_73,731010,15195682,3059204
2022,Export,iron_steel_73,731021,10810108,832732
2022,Export,iron_steel_73,731029,17232520,2399285
2022,Export,iron_steel_73,731100,43536228,2815670
2022,Export,iron_steel_73,731815,151144972,6932648
2022,Export,iron_steel_73,731816,90190668,2124468
2022,Export,iron_steel_73,731822,25300132,2441310
2022,Export,iron_steel_73,731823,16179426,586662
2022,Export,iron_steel_73,732690,468347682,40877641
2022,Import,aluminum_76,760110,6977068,365373
2022,Import,aluminum_76,760120,94906546,18471357
2022,Import,aluminum_76,760310,14598782,2113125
2022,Import,aluminum_76,760320,8168693,445214
2022,Import,aluminum_76,760410,10247368,1176102
2022,Import,aluminum_76,760421,86106070,12055041
2022,Import,aluminum_76,760429,121988849,14404648
2022,Import,aluminum_76,760511,173563,12580
2022,Import,aluminum_76,760519,5808129,1067450
2022,Import,aluminum_76,760521,27221949,5051827
2022,Import,aluminum_76,760529,3735596,554823
2022,Import,aluminum_76,760611,25038691,3737738
2022,Import,aluminum_76,760612,715158241,138099695
2022,Import,aluminum_76,760691,2956833,223645
2022,Import,aluminum_76,760692,30542700,5503556
2022,Import,aluminum_76,760711,345706292,60764389
2022,Import,aluminum_76,760719,77713929,6438667
2022,Import,aluminum_76,760720,138601257,11666316
2022,Import,aluminum_76,760810,613236,26920
2022,Import,aluminum_76,760820,50677592,5219656
2022,Import,aluminum_76,760900,8671949,281679
2022,Import,aluminum_76,761010,112260292,11308722
2022,Import,aluminum_76,761100,1345663,75520
2022,Import,aluminum_76,761210,13207610,830924
2022,Import,aluminum_76,761290,66067595,5122975
2022,Import,aluminum_76,761300,1991238,85193
2022,Import,aluminum_76,761410,12520,720
2022,Import,aluminum_76,761490,4115937,761294
2022,Import,aluminum_76,761610,20439805,652328
2022,Import,aluminum_76,761691,1265933,96534
2022,Import,aluminum_76,761699,287627847,17537206
2022,Import,cement_2523,250700,2222463,7513189
2022,Import,cement_2523,252310,196538,2636862
2022,Import,cement_2523,252321,1420755,20104549
2022,Import,cement_2523,252329,157622380,2712599507
2022,Import,cement_2523,252330,78655477,181285993
2022,Import,cement_2523,252390,525282,640949
2022,Import,fertilizers,280800,1145081,729260
2022,Import,fertilizers,281410,5470,2000
2022,Import,fertilizers,281420,4442193,272266
2022,Import,fertilizers,283421,6647742,14098293
2022,Import,fertilizers,310210,62323355,133024317
2022,Import,fertilizers,310221,128648436,241385821
2022,Import,fertilizers,310229,2151919,112272
2022,Import,fertilizers,310230,142219,31241
2022,Import,fertilizers,310240,5091085,6573000
2022,Import,fertilizers,310250,6742379,11297975
2022,Import,fertilizers,310260,761238,1665085
2022,Import,fertilizers,310280,62354688,106092052
2022,Import,fertilizers,310290,12989551,17085503
2022,Import,fertilizers,310510,5138150,1723708
2022,Import,fertilizers,310520,58196114,55065084
2022,Import,fertilizers,310530,11322561,6361284
2022,Import,fertilizers,310540,47874647,51084914
2022,Import,fertilizers,310551,224830,172972
2022,Import,fertilizers,310559,75705440,90414702
2022,Import,fertilizers,310590,23914643,12892169
2022,Import,hydrogen_2804,280410,43126,145
2022,Import,iron_steel_72,260112,145993368,787165530
2022,Import,iron_steel_72,720110,26146142,45486372
2022,Import,iron_steel_72,720150,482995,152006
2022,Import,iron_steel_72,720211,603507,248360
2022,Import,iron_steel_72,720241,134368850,71117462
2022,Import,iron_steel_72,720260,13545262,2420467
2022,Import,iron_steel_72,720310,14058,18001
2022,Import,iron_steel_72,720390,407652,481754
2022,Import,iron_steel_72,720510,9974464,1009530
2022,Import,iron_steel_72,720521,44753431,27739126
2022,Import,iron_steel_72,720529,25566759,7380332
2022,Import,iron_steel_72,720610,189377,73272
2022,Import,iron_steel_72,720810,40117487,34478593
2022,Import,iron_steel_72,720825,11102106,11009123
2022,Import,iron_steel_72,720826,29531152,24812236
2022,Import,iron_steel_72,720827,44934084,41912641
2022,Import,iron_steel_72,720836,6721521,6659843
2022,Import,iron_steel_72,720837,17471824,18738220
2022,Import,iron_steel_72,720838,12791975,13924457
2022,Import,iron_steel_72,720839,52308805,68936293
2022,Import,iron_steel_72,720840,176577,119623
2022,Import,iron_steel_72,720851,20571486,14851552
2022,Import,iron_steel_72,720852,5272011,3967168
2022,Import,iron_steel_72,720853,913095,654328
2022,Import,iron_steel_72,720854,141817,67867
2022,Import,iron_steel_72,720890,2521684,1169096
2022,Import,iron_steel_72,720915,435729,248783
2022,Import,iron_steel_72,720916,78589993,59635881
2022,Import,iron_steel_72,720917,49380427,37048349
2022,Import,iron_steel_72,720918,9925388,5542685
2022,Import,iron_steel_72,720925,64239,25028
2022,Import,iron_steel_72,720926,397526,194475
2022,Import,iron_steel_72,720927,217974,101761
2022,Import,iron_steel_72,720928,20036,6301
2022,Import,iron_steel_72,720990,117137,5907
2022,Import,iron_steel_72,721011,2246503,1217814
2022,Import,iron_steel_72,721012,942492272,502637743
2022,Import,iron_steel_72,721020,26759,15355
2022,Import,iron_steel_72,721030,1819710,1121923
2022,Import,iron_steel_72,721041,8839,3166
2022,Import,iron_steel_72,721049,81560495,53981188
2022,Import,iron_steel_72,721050,63468318,33888746
2022,Import,iron_steel_72,721061,4527,4395
2022,Import,iron_steel_72,721069,2682751,1594705
2022,Import,iron_steel_72,721070,16448154,6013420
2022,Import,iron_steel_72,721090,1836459,404874
2022,Import,iron_steel_72,721113,3959,1044
2022,Import,iron_steel_72,721210,6635210,3426952
2022,Import,iron_steel_72,721220,4946456,2190566
2022,Import,iron_steel_72,721230,28248969,21432846
2022,Import,iron_steel_72,721240,48267511,16187902
2022,Import,iron_steel_72,721250,14626733,4952291
2022,Import,iron_steel_72,721260,5797138,1011743
2022,Import,iron_steel_72,721310,48206,21601
2022,Import,iron_steel_72,721320,70801118,51410163
2022,Import,iron_steel_72,721391,44942319,35094295
2022,Import,iron_steel_72,721399,8554206,6113541
2022,Import,iron_steel_72,721420,51930098,57994592
2022,Import,iron_steel_72,721510,43874538,3890118
2022,Import,iron_steel_72,721550,16423568,8794603
2022,Import,iron_steel_72,721590,8832308,6370199
2022,Import,iron_steel_72,721610,1436092,606109
2022,Import,iron_steel_72,721621,5880,2385
2022,Import,iron_steel_72,721631,1933196,1756520
2022,Import,iron_steel_72,721632,37390251,31883223
2022,Import,iron_steel_72,721633,35688872,25583392
2022,Import,iron_steel_72,721640,368832,239253
2022,Import,iron_steel_72,721650,52507202,28740835
2022,Import,iron_steel_72,721661,26042451,11528158
2022,Import,iron_steel_72,721669,5576085,970969
2022,Import,iron_steel_72,721691,3733562,537307
2022,Import,iron_steel_72,721699,147247,17965
2022,Import,iron_steel_72,721710,46137229,14341373
2022,Import,iron_steel_72,721720,21314068,7480143
2022,Import,iron_steel_72,721810,4864386,1034822
2022,Import,iron_steel_72,721911,7296666,1505658
2022,Import,iron_steel_72,721931,20693432,3669869
2022,Import,iron_steel_72,722100,143283230,21276629
2022,Import,iron_steel_72,722300,49778753,4493075
2022,Import,iron_steel_72,722410,4320311,554555
2022,Import,iron_steel_72,722511,411401,25908
2022,Import,iron_steel_72,722530,311018883,231832219
2022,Import,iron_steel_72,722550,82312227,65595970
2022,Import,iron_steel_73,730110,69387144,49182124
2022,Import,iron_steel_73,730120,3260535,243439
2022,Import,iron_steel_73,730210,31809605,33573249
2022,Import,iron_steel_73,730230,652117,89168
2022,Import,iron_steel_73,730240,58028,38107
2022,Import,iron_steel_73,730290,1056973,122205
2022,Import,iron_steel_73,730300,8779065,4481548
2022,Import,iron_steel_73,730419,170888013,79236197
2022,Import,iron_steel_73,730439,68130071,30196441
2022,Import,iron_steel_73,730511,30067326,8278990
2022,Import,iron_steel_73,730512,44255712,21618035
2022,Import,iron_steel_73,730519,22266,262
2022,Import,iron_steel_73,730520,9839099,5495094
2022,Import,iron_steel_73,730531,7159090,2605091
2022,Import,iron_steel_73,730539,10817,0
2022,Import,iron_steel_73,730590,3136300,1192277
2022,Import,iron_steel_73,730619,40066822,23711091
2022,Import,iron_steel_73,730630,35994123,15985626
2022,Import,iron_steel_73,730721,63931273,5670422
2022,Import,iron_steel_73,730791,91280234,33216221
2022,Import,iron_steel_73,730810,1116173,291690
2022,Import,iron_steel_73,730820,17895495,3829406
2022,Import,iron_steel_73,730830,61580223,3496493
2022,Import,iron_steel_73,730840,138605851,28162890
2022,Import,iron_steel_73,730890,762073521,199305767
2022,Import,iron_steel_73,730900,130301276,12239133
2022,Import,iron_steel_73,731010,44068829,4356360
2022,Import,iron_steel_73,731021,12831788,1656350
2022,Import,iron_steel_73,731029,67555797,9651078
2022,Import,iron_steel_73,731100,71247403,12553015
2022,Import,iron_steel_73,731815,379020868,51100755
2022,Import,iron_steel_73,731816,158815357,12657863
2022,Import,iron_steel_73,731822,43210001,3038248
2022,Import,iron_steel_73,731823,15469808,861253
2022,Import,iron_steel_73,732690,853301305,96180907
2023,Export,aluminum_76,760110,1455674,541422
2023,Export,aluminum_76,760120,40149158,9745969
2023,Export,aluminum_76,760310,8613555,1232446
2023,Export,aluminum_76,760320,387558,57661
2023,Export,aluminum_76,760410,3039932,242024
2023,Export,aluminum_76,760421,5098768,294193
2023,Export,aluminum_76,760429,66637969,4758395
2023,Export,aluminum_76,760511,12375,183
2023,Export,aluminum_76,760519,568961,83919
2023,Export,aluminum_76,760521,7930920,3208
2023,Export,aluminum_76,760529,7585320,64020
2023,Export,aluminum_76,760611,4324593,532425
2023,Export,aluminum_76,760612,132576633,7145711
2023,Export,aluminum_76,760691,902959,61712
2023,Export,aluminum_76,760692,1083705,86189
2023,Export,aluminum_76,760711,3930778,669070
2023,Export,aluminum_76,760719,9439634,304447
2023,Export,aluminum_76,760720,18011281,1259282
2023,Export,aluminum_76,760810,153409,9637
2023,Export,aluminum_76,760820,11524482,800028
2023,Export,aluminum_76,760900,17949097,777127
2023,Export,aluminum_76,761010,1646333,106729
2023,Export,aluminum_76,761100,4896377,1510291
2023,Export,aluminum_76,761210,1202403,41790
2023,Export,aluminum_76,761290,18855008,1118712
2023,Export,aluminum_76,761300,26072722,355660
2023,Export,aluminum_76,761410,13535,3381
2023,Export,aluminum_76,761490,1483195,46468
2023,Export,aluminum_76,761610,34486283,551345
2023,Export,aluminum_76,761691,1723059,125004
2023,Export,aluminum_76,761699,224616134,7749255
2023,Export,cement_2523,250700,119397107,272939126
2023,Export,cement_2523,252321,159044,223092
2023,Export,cement_2523,252329,196999,904676
2023,Export,cement_2523,252330,52228,88150
2023,Export,cement_2523,252390,896055,1192643
2023,Export,fertilizers,280800,485971,224903
2023,Export,fertilizers,281410,103413902,303908578
2023,Export,fertilizers,281420,2626949,105368093
2023,Export,fertilizers,283421,292828,323657
2023,Export,fertilizers,310210,8778358,58367991
2023,Export,fertilizers,310221,1265722,1780536
2023,Export,fertilizers,310229,20268,7278
2023,Export,fertilizers,310230,19301899,85007503
2023,Export,fertilizers,310250,2944,1000
2023,Export,fertilizers,310280,181449938,742489760
2023,Export,fertilizers,310290,1062461,210274
2023,Export,fertilizers,310510,3157508,635791
2023,Export,fertilizers,310520,7496035,3342006
2023,Export,fertilizers,310530,38069,96000
2023,Export,fertilizers,310540,4555457,14866586
2023,Export,fertilizers,310559,691576,459610
2023,Export,fertilizers,310590,4603384,1048457
2023,Export,hydrogen_2804,280410,32771,28991
2023,Export,iron_steel_72,260112,67161779,714396208
2023,Export,iron_steel_72,720110,223329,238273
2023,Export,iron_steel_72,720211,44142,2795
2023,Export,iron_steel_72,720241,9090,12902
2023,Export,iron_steel_72,720260,267763,20328
2023,Export,iron_steel_72,720310,26823495,167257905
2023,Export,iron_steel_72,720390,254383823,664359247
2023,Export,iron_steel_72,720510,3207301,382277
2023,Export,iron_steel_72,720521,24362767,3300149
2023,Export,iron_steel_72,720529,11532732,7297754
2023,Export,iron_steel_72,720610,423176,43013
2023,Export,iron_steel_72,720810,16901,12525
2023,Export,iron_steel_72,720825,524440,51270
2023,Export,iron_steel_72,720826,38187,41585
2023,Export,iron_steel_72,720827,58000,70970
2023,Export,iron_steel_72,720838,43500,24785
2023,Export,iron_steel_72,720839,63485,81024
2023,Export,iron_steel_72,720840,20311,20392
2023,Export,iron_steel_72,720851,318713,342036
2023,Export,iron_steel_72,720852,240395,126441
2023,Export,iron_steel_72,720853,31750,36622
2023,Export,iron_steel_72,720854,41525,18528
2023,Export,iron_steel_72,720890,153311,14220
2023,Export,iron_steel_72,720916,11159,14197
2023,Export,iron_steel_72,720917,634600,527768
2023,Export,iron_steel_72,720918,290278,43699
2023,Export,iron_steel_72,720925,108185,101224
2023,Export,iron_steel_72,720926,21558,7276
2023,Export,iron_steel_72,720990,71484,40310
2023,Export,iron_steel_72,721012,1719059,2146227
2023,Export,iron_steel_72,721020,1253349,94357
2023,Export,iron_steel_72,721030,121418,35160
2023,Export,iron_steel_72,721041,245464,59773
2023,Export,iron_steel_72,721049,2087658,2105933
2023,Export,iron_steel_72,721050,813996,958986
2023,Export,iron_steel_72,721061,291770,280035
2023,Export,iron_steel_72,721069,283146,144121
2023,Export,iron_steel_72,721070,135133,40638
2023,Export,iron_steel_72,721090,2714865,673551
2023,Export,iron_steel_72,721210,165088,42661
2023,Export,iron_steel_72,721220,168675,64248
2023,Export,iron_steel_72,721230,94015,52120
2023,Export,iron_steel_72,721240,159761,58774
2023,Export,iron_steel_72,721250,12572224,1595857
2023,Export,iron_steel_72,721260,1342901,306522
2023,Export,iron_steel_72,721310,27969,37876
2023,Export,iron_steel_72,721320,1204953,51894
2023,Export,iron_steel_72,721391,293648,11137
2023,Export,iron_steel_72,721420,13828,23543
2023,Export,iron_steel_72,721510,211251,196339
2023,Export,iron_steel_72,721550,352562,354912
2023,Export,iron_steel_72,721590,1977477,642214
2023,Export,iron_steel_72,721610,285662,170904
2023,Export,iron_steel_72,721621,29727,18020
2023,Export,iron_steel_72,721631,12990,10825
2023,Export,iron_steel_72,721632,71537,115523
2023,Export,iron_steel_72,721633,24837,0
2023,Export,iron_steel_72,721640,26755,10234
2023,Export,iron_steel_72,721650,68158,90784
2023,Export,iron_steel_72,721661,28967,16517
2023,Export,iron_steel_72,721669,145530,184083
2023,Export,iron_steel_72,721691,1140012,965732
2023,Export,iron_steel_72,721699,2127734,449664
2023,Export,iron_steel_72,721710,2444867,827017
2023,Export,iron_steel_72,721720,168113,69557
2023,Export,iron_steel_72,721810,10842254,367862
2023,Export,iron_steel_72,721911,1361448,125573
2023,Export,iron_steel_72,721931,202608,51999
2023,Export,iron_steel_72,722100,6250977,524454
2023,Export,iron_steel_72,722300,36752166,717748
2023,Export,iron_steel_72,722410,23258508,2323859
2023,Export,iron_steel_72,722511,7318666,2378693
2023,Export,iron_steel_72,722530,324689,355856
2023,Export,iron_steel_72,722550,248723,141626
2023,Export,iron_steel_73,730110,679973,91053
2023,Export,iron_steel_73,730120,9829482,1156860
2023,Export,iron_steel_73,730210,1218685,520140
2023,Export,iron_steel_73,730230,255911,67952
2023,Export,iron_steel_73,730290,232404,66287
2023,Export,iron_steel_73,730300,269305,21555
2023,Export,iron_steel_73,730419,6322533,4561437
2023,Export,iron_steel_73,730439,2432728,1437115
2023,Export,iron_steel_73,730511,54977246,30449581
2023,Export,iron_steel_73,730512,175536,81002
2023,Export,iron_steel_73,730520,2600,1130
2023,Export,iron_steel_73,730531,228271,86690
2023,Export,iron_steel_73,730539,119833,30560
2023,Export,iron_steel_73,730590,813383,75116
2023,Export,iron_steel_73,730619,902439,273279
2023,Export,iron_steel_73,730630,5925404,1288887
2023,Export,iron_steel_73,730721,13603202,287105
2023,Export,iron_steel_73,730791,4735038,291351
2023,Export,iron_steel_73,730810,6724903,1402873
2023,Export,iron_steel_73,730820,3711548,876659
2023,Export,iron_steel_73,730830,3207794,189253
2023,Export,iron_steel_73,730840,2139129,366166
2023,Export,iron_steel_73,730890,18960380,2957957
2023,Export,iron_steel_73,730900,29546288,2569911
2023,Export,iron_steel_73,731010,12784791,2590790
2023,Export,iron_steel_73,731021,10809793,5269191
2023,Export,iron_steel_73,731029,17931389,1678147
2023,Export,iron_steel_73,731100,35680809,3566653
2023,Export,iron_steel_73,731815,179046151,8324029
2023,Export,iron_steel_73,731816,107780966,2135928
2023,Export,iron_steel_73,731822,26514962,2727622
2023,Export,iron_steel_73,731823,24720872,994136
2023,Export,iron_steel_73,732690,473518584,37434830
2023,Import,aluminum_76,760110,4272842,205554
2023,Import,aluminum_76,760120,123128632,18542747
2023,Import,aluminum_76,760310,14865774,2255983
2023,Import,aluminum_76,760320,5309487,374105
2023,Import,aluminum_76,760410,5929098,704355
2023,Import,aluminum_76,760421,71008577,11570463
2023,Import,aluminum_76,760429,110692191,12912653
2023,Import,aluminum_76,760511,114151,20816
2023,Import,aluminum_76,760519,2903253,579167
2023,Import,aluminum_76,760521,18703203,4103336
2023,Import,aluminum_76,760529,2001378,245658
2023,Import,aluminum_76,760611,21553821,3689929
2023,Import,aluminum_76,760612,612194529,120942414
2023,Import,aluminum_76,760691,1491277,110484
2023,Import,aluminum_76,760692,10085997,1714970
2023,Import,aluminum_76,760711,259394318,48303449
2023,Import,aluminum_76,760719,68126660,6727558
2023,Import,aluminum_76,760720,143498416,10342987
2023,Import,aluminum_76,760810,514557,36645
2023,Import,aluminum_76,760820,53505327,4363797
2023,Import,aluminum_76,760900,9438224,315934
2023,Import,aluminum_76,761010,144062646,13234975
2023,Import,aluminum_76,761100,7125703,533799
2023,Import,aluminum_76,761210,10507129,546056
2023,Import,aluminum_76,761290,78009589,4631280
2023,Import,aluminum_76,761300,2010392,74419
2023,Import,aluminum_76,761410,55462,14044
2023,Import,aluminum_76,761490,8256246,1639749
2023,Import,aluminum_76,761610,24029994,833074
2023,Import,aluminum_76,761691,1272030,76984
2023,Import,aluminum_76,761699,270955895,12141451
2023,Import,cement_2523,250700,2708758,2367045
2023,Import,cement_2523,252310,138756,2041875
2023,Import,cement_2523,252321,2175885,34126908
2023,Import,cement_2523,252329,187361836,2574429365
2023,Import,cement_2523,252330,68267393,151754779
2023,Import,cement_2523,252390,312168,455020
2023,Import,fertilizers,280800,342675,52254
2023,Import,fertilizers,281410,266767,430000
2023,Import,fertilizers,281420,3771201,176040
2023,Import,fertilizers,283421,8467652,22649320
2023,Import,fertilizers,310210,35165162,108993651
2023,Import,fertilizers,310221,69530752,249582473
2023,Import,fertilizers,310229,5698255,8000000
2023,Import,fertilizers,310230,198717,273392
2023,Import,fertilizers,310240,2895631,5010170
2023,Import,fertilizers,310250,4352716,6665948
2023,Import,fertilizers,310260,245108,185452
2023,Import,fertilizers,310280,14628718,30611287
2023,Import,fertilizers,310290,33430027,84968780
2023,Import,fertilizers,310510,2966123,1250004
2023,Import,fertilizers,310520,26745888,28110480
2023,Import,fertilizers,310530,6852986,4183567
2023,Import,fertilizers,310540,1114160,1106695
2023,Import,fertilizers,310551,258542,275095
2023,Import,fertilizers,310559,876325,1361978
2023,Import,fertilizers,310590,26994076,33098159
2023,Import,hydrogen_2804,280410,166606,9426
2023,Import,iron_steel_72,260112,42962942,267307000
2023,Import,iron_steel_72,720110,39235770,82309967
2023,Import,iron_steel_72,720150,11846,1007
2023,Import,iron_steel_72,720211,294286,98960
2023,Import,iron_steel_72,720241,55881674,33425545
2023,Import,iron_steel_72,720260,126074,37140
2023,Import,iron_steel_72,720390,420672,463977
2023,Import,iron_steel_72,720510,4924981,854731
2023,Import,iron_steel_72,720521,44283931,21209207
2023,Import,iron_steel_72,720529,22965091,6187359
2023,Import,iron_steel_72,720610,172612,60753
2023,Import,iron_steel_72,720810,34550640,39060359
2023,Import,iron_steel_72,720825,6498673,7748191
2023,Import,iron_steel_72,720826,26421491,20777337
2023,Import,iron_steel_72,720827,38316679,42924016
2023,Import,iron_steel_72,720836,7956457,9161175
2023,Import,iron_steel_72,720837,15088882,17425754
2023,Import,iron_steel_72,720838,11032516,13623818
2023,Import,iron_steel_72,720839,27845572,40658785
2023,Import,iron_steel_72,720840,88230,46725
2023,Import,iron_steel_72,720851,27998100,19217894
2023,Import,iron_steel_72,720852,5507733,4272343
2023,Import,iron_steel_72,720853,182846,119552
2023,Import,iron_steel_72,720854,640286,220446
2023,Import,iron_steel_72,720890,2390890,1134886
2023,Import,iron_steel_72,720915,576348,567430
2023,Import,iron_steel_72,720916,62980906,62012602
2023,Import,iron_steel_72,720917,23987871,25370435
2023,Import,iron_steel_72,720918,4395313,4155626
2023,Import,iron_steel_72,720925,227108,84732
2023,Import,iron_steel_72,720926,354698,126578
2023,Import,iron_steel_72,720927,303092,82330
2023,Import,iron_steel_72,720990,81962,6129
2023,Import,iron_steel_72,721011,404800,196842
2023,Import,iron_steel_72,721012,801837394,450208274
2023,Import,iron_steel_72,721030,168135,137456
2023,Import,iron_steel_72,721041,14716,6112
2023,Import,iron_steel_72,721049,68340772,60897964
2023,Import,iron_steel_72,721050,31931685,18240793
2023,Import,iron_steel_72,721061,14002,7970
2023,Import,iron_steel_72,721069,1834746,1207664
2023,Import,iron_steel_72,721070,8168250,3367385
2023,Import,iron_steel_72,721090,2871711,507418
2023,Import,iron_steel_72,721210,8126638,2916858
2023,Import,iron_steel_72,721220,4840114,2172740
2023,Import,iron_steel_72,721230,15820190,14352127
2023,Import,iron_steel_72,721240,29499131,9198952
2023,Import,iron_steel_72,721250,14183144,4592666
2023,Import,iron_steel_72,721260,5254783,882326
2023,Import,iron_steel_72,721310,1808026,2880398
2023,Import,iron_steel_72,721320,52829672,42438111
2023,Import,iron_steel_72,721391,18178212,19248137
2023,Import,iron_steel_72,721399,1720405,1021357
2023,Import,iron_steel_72,721420,65653806,89333516
2023,Import,iron_steel_72,721510,48930057,3110035
2023,Import,iron_steel_72,721550,18097529,10141176
2023,Import,iron_steel_72,721590,10944622,7478481
2023,Import,iron_steel_72,721610,1572650,677728
2023,Import,iron_steel_72,721621,19174,27275
2023,Import,iron_steel_72,721622,163113,43523
2023,Import,iron_steel_72,721631,6030853,4092043
2023,Import,iron_steel_72,721632,58011431,57755537
2023,Import,iron_steel_72,721633,52238129,43522213
2023,Import,iron_steel_72,721640,592238,365949
2023,Import,iron_steel_72,721650,62071161,38561220
2023,Import,iron_steel_72,721661,15518863,5962482
2023,Import,iron_steel_72,721669,6829015,1280356
2023,Import,iron_steel_72,721691,4722988,868000
2023,Import,iron_steel_72,721699,1552472,246197
2023,Import,iron_steel_72,721710,33868511,13725839
2023,Import,iron_steel_72,721720,18066315,7807630
2023,Import,iron_steel_72,721810,9380948,1113577
2023,Import,iron_steel_72,721911,10849543,2381410
2023,Import,iron_steel_72,721931,10847153,2225182
2023,Import,iron_steel_72,722100,88000869,13688217
2023,Import,iron_steel_72,722300,50259369,4329459
2023,Import,iron_steel_72,722410,648805,143259
2023,Import,iron_steel_72,722511,1565661,495030
2023,Import,iron_steel_72,722530,223107329,210745847
2023,Import,iron_steel_72,722550,84114885,74526917
2023,Import,iron_steel_73,730110,98320891,64709164
2023,Import,iron_steel_73,730120,5600550,716007
2023,Import,iron_steel_73,730210,38067605,34278491
2023,Import,iron_steel_73,730230,2324747,635874
2023,Import,iron_steel_73,730240,3946,0
2023,Import,iron_steel_73,730290,1445393,470745
2023,Import,iron_steel_73,730300,5676657,2553982
2023,Import,iron_steel_73,730419,269919532,86238584
2023,Import,iron_steel_73,730439,84340506,31664793
2023,Import,iron_steel_73,730511,46394939,16490315
2023,Import,iron_steel_73,730512,65736530,39078283
2023,Import,iron_steel_73,730520,1603811,955814
2023,Import,iron_steel_73,730531,22663104,5806080
2023,Import,iron_steel_73,730590,542482,102882
2023,Import,iron_steel_73,730619,27838847,17323211
2023,Import,iron_steel_73,730630,33324568,17020251
2023,Import,iron_steel_73,730721,62389394,4212373
2023,Import,iron_steel_73,730791,82491027,26190001
2023,Import,iron_steel_73,730810,7211581,939217
2023,Import,iron_steel_73,730820,250419586,76624431
2023,Import,iron_steel_73,730830,80241690,3514575
2023,Import,iron_steel_73,730840,184709372,37798565
2023,Import,iron_steel_73,730890,1200663571,234654501
2023,Import,iron_steel_73,730900,165643563,13621055
2023,Import,iron_steel_73,731010,28636062,2552497
2023,Import,iron_steel_73,731021,10066972,1506178
2023,Import,iron_steel_73,731029,53432450,7512177
2023,Import,iron_steel_73,731100,68348042,8547897
2023,Import,iron_steel_73,731815,417832500,49909520
2023,Import,iron_steel_73,731816,184538216,11078163
2023,Import,iron_steel_73,731822,47052785,2610979
2023,Import,iron_steel_73,731823,13694659,858680
2023,Import,iron_steel_73,732690,1062286064,110637172
2024,Export,aluminum_76,760110,664642,283787
2024,Export,aluminum_76,760120,50937128,11159222
2024,Export,aluminum_76,760310,12887903,1624628
2024,Export,aluminum_76,760320,355733,92756
2024,Export,aluminum_76,760410,3031728,136898
2024,Export,aluminum_76,760421,3419693,322264
2024,Export,aluminum_76,760429,63252523,4708906
2024,Export,aluminum_76,760511,5022,126
2024,Export,aluminum_76,760519,1196953,199316
2024,Export,aluminum_76,760521,9488083,2216
2024,Export,aluminum_76,760529,1177284,89483
2024,Export,aluminum_76,760611,3533505,308230
2024,Export,aluminum_76,760612,134288956,8112059
2024,Export,aluminum_76,760691,193080,9965
2024,Export,aluminum_76,760692,1042654,146339
2024,Export,aluminum_76,760711,3342891,187026
2024,Export,aluminum_76,760719,6146346,341760
2024,Export,aluminum_76,760720,20437370,1653314
2024,Export,aluminum_76,760810,619711,43630
2024,Export,aluminum_76,760820,11295917,769650
2024,Export,aluminum_76,760900,21141887,1227069
2024,Export,aluminum_76,761010,3453234,161926
2024,Export,aluminum_76,761100,2723841,53634
2024,Export,aluminum_76,761210,356791,9248
2024,Export,aluminum_76,761290,21926874,1884370
2024,Export,aluminum_76,761300,30465727,580048
2024,Export,aluminum_76,761410,90992,22210
2024,Export,aluminum_76,761490,114455,4692
2024,Export,aluminum_76,761610,36464189,745953
2024,Export,aluminum_76,761691,2032204,163813
2024,Export,aluminum_76,761699,221437962,7148104
2024,Export,cement_2523,250700,136615528,334517334
2024,Export,cement_2523,252310,20756,9669
2024,Export,cement_2523,252321,121281,176456
2024,Export,cement_2523,252329,137244,395196
2024,Export,cement_2523,252330,158786,167263
2024,Export,cement_2523,252390,1033459,5566049
2024,Export,fertilizers,280800,748828,413915
2024,Export,fertilizers,281410,52951527,157998222
2024,Export,fertilizers,281420,2891614,1525749
2024,Export,fertilizers,283421,90662,125616
2024,Export,fertilizers,310210,5825966,5933762
2024,Export,fertilizers,310221,1885729,1431224
2024,Export,fertilizers,310229,68904,29656
2024,Export,fertilizers,310230,37884,26000
2024,Export,fertilizers,310250,2921,1000
2024,Export,fertilizers,310280,78812742,469368988
2024,Export,fertilizers,310290,2652904,758058
2024,Export,fertilizers,310510,5103181,888098
2024,Export,fertilizers,310520,7695915,10571113
2024,Export,fertilizers,310530,103758,213065
2024,Export,fertilizers,310540,5196795,9054355
2024,Export,fertilizers,310551,137592,521000
2024,Export,fertilizers,310559,366067,314477
2024,Export,fertilizers,310590,10418511,6529050
2024,Export,hydrogen_2804,280410,2430522,429583
2024,Export,iron_steel_72,260112,78543689,678199862
2024,Export,iron_steel_72,720110,278680,272739
2024,Export,iron_steel_72,720211,68555,20261
2024,Export,iron_steel_72,720241,8169,11597
2024,Export,iron_steel_72,720310,29401982,177192980
2024,Export,iron_steel_72,720390,126527743,361783699
2024,Export,iron_steel_72,720510,4138912,230118
2024,Export,iron_steel_72,720521,13110177,3675115
2024,Export,iron_steel_72,720529,10420624,5916446
2024,Export,iron_steel_72,720610,352698,12425
2024,Export,iron_steel_72,720810,45556,56316
2024,Export,iron_steel_72,720825,90017,37059
2024,Export,iron_steel_72,720826,32565,34419
2024,Export,iron_steel_72,720827,45252,0
2024,Export,iron_steel_72,720836,39402,21646
