period,flow,sector,partnerDesc,trade_value_usd
2019,Import,aluminum_76,Gabon,7492.238
2019,Import,aluminum_76,Georgia,3318944.853
2019,Import,aluminum_76,Gambia,481.348
2019,Import,aluminum_76,State of Palestine,104127.887
2019,Import,aluminum_76,Ghana,95498595.24
2019,Import,aluminum_76,Gibraltar,97814.392
2019,Import,aluminum_76,Greenland,107.464
2019,Import,aluminum_76,Guatemala,45795.225
2019,Import,aluminum_76,Guinea,436793.088
2019,Import,aluminum_76,Guyana,124418.384
2019,Import,aluminum_76,Haiti,2516.443
2019,Import,aluminum_76,Heard Island and McDonald Islands,683.962
2019,Import,aluminum_76,Holy See (Vatican City State),2353.008
2019,Import,aluminum_76,Honduras,1106291.07
2019,Import,aluminum_76,"China, Hong Kong SAR",31787303.066
2019,Import,aluminum_76,Iceland,1279538147.795
2019,Import,aluminum_76,Indonesia,20058147.4
2019,Import,aluminum_76,Iran,1756428.787
2019,Import,aluminum_76,Iraq,424132.516
2019,Import,aluminum_76,Israel,87743848.315
2019,Import,aluminum_76,Côte d'Ivoire,142224.902
2019,Import,aluminum_76,Japan,99554706.648
2019,Import,aluminum_76,Kazakhstan,233982178.33
2019,Import,aluminum_76,Jordan,12546007.705
2019,Import,aluminum_76,Kenya,580736.291
2019,Import,aluminum_76,Rep. of Korea,320438555.067
2019,Import,aluminum_76,Kuwait,1965469.27
2019,Import,aluminum_76,Kyrgyzstan,122859.04
2019,Import,aluminum_76,Lao People's Dem. Rep.,1398.148
2019,Import,aluminum_76,Lebanon,9240902.167
2019,Import,aluminum_76,Libya,2121362.216
2019,Import,aluminum_76,"China, Macao SAR",126192.655
2019,Import,aluminum_76,Madagascar,138447.999
2019,Import,aluminum_76,Malawi,123.136
2019,Import,aluminum_76,Malaysia,185891778.485
2019,Import,aluminum_76,Mali,34207.052
2019,Import,aluminum_76,Mauritius,3939005.037
2019,Import,aluminum_76,Mexico,43726123.848
2019,Import,aluminum_76,"Other Asia, nes",124619251.639
2019,Import,aluminum_76,Mongolia,7072.457
2019,Import,aluminum_76,Rep. of Moldova,2405009.4
2019,Import,aluminum_76,Montenegro,64840891.681
2019,Import,aluminum_76,Morocco,72348351.107
2019,Import,aluminum_76,Mozambique,1092561641.511
2019,Import,aluminum_76,Oman,53287866.846
2019,Import,aluminum_76,Nepal,1849.272
2019,Import,aluminum_76,Curaçao,621510.944
2019,Import,aluminum_76,Aruba,461335.12
2019,Import,aluminum_76,Sint Maarten,54634.118
2019,Import,aluminum_76,Bonaire,33352.939
2019,Import,aluminum_76,New Caledonia,4153.026
2019,Import,aluminum_76,New Zealand,45953675.911
2019,Import,aluminum_76,Niger,3566.453
2019,Import,aluminum_76,Nigeria,9170588.417
2019,Import,aluminum_76,"Other Africa, nes",15788.214
2019,Import,aluminum_76,Norway,3648721752.914
2019,Import,aluminum_76,United States Minor Outlying Islands,975.01
2019,Import,aluminum_76,Marshall Isds,2294.799
2019,Import,aluminum_76,Pakistan,3024483.011
2019,Import,aluminum_76,Panama,636608.48
2019,Import,aluminum_76,Papua New Guinea,1704171.186
2019,Import,aluminum_76,Paraguay,411720.454
2019,Import,aluminum_76,Peru,936996.5
2019,Import,aluminum_76,Philippines,5684919.169
2019,Import,aluminum_76,Qatar,28969817.607
2019,Import,aluminum_76,Russian Federation,2845898002.042
2019,Import,aluminum_76,Rwanda,31207.022
2019,Import,aluminum_76,Saint Barthélemy,44.777
2019,Import,aluminum_76,San Marino,2093176.492
2019,Import,aluminum_76,Sao Tome and Principe,82243.344
2019,Import,aluminum_76,Saudi Arabia,179097371.2
2019,Import,aluminum_76,Senegal,802327.642
2019,Import,aluminum_76,Serbia,293435393.309
2019,Import,aluminum_76,Seychelles,1172.026
2019,Import,aluminum_76,Sierra Leone,94628.54
2019,Import,aluminum_76,India,526615498.103
2019,Import,aluminum_76,Singapore,12351848.712
2019,Import,aluminum_76,Viet Nam,57672372.892
2019,Import,aluminum_76,South Africa,473000153.419
2019,Import,aluminum_76,Zimbabwe,1121.653
2019,Import,aluminum_76,Sudan,67677.529
2019,Import,aluminum_76,Western Sahara,58.21
2019,Import,aluminum_76,Suriname,110265.633
2019,Import,aluminum_76,Eswatini,17901.668
2019,Import,aluminum_76,Switzerland,1879455541.801
2019,Import,aluminum_76,Syria,39938.451
2019,Import,aluminum_76,Tajikistan,6194959.99
2019,Import,aluminum_76,Thailand,76808207.145
2019,Import,aluminum_76,Togo,670037.539
2019,Import,aluminum_76,Tokelau,173.509
2019,Import,aluminum_76,Tonga,19.03
2019,Import,aluminum_76,Trinidad and Tobago,48947.495
2019,Import,aluminum_76,United Arab Emirates,1501019210.278
2019,Import,aluminum_76,Tunisia,64415922.963
2019,Import,aluminum_76,Türkiye,1773360186.699
2019,Import,aluminum_76,Turks and Caicos Isds,2712.34
2019,Import,aluminum_76,Uganda,50566.167
2019,Import,aluminum_76,Ukraine,26146523.509
2019,Import,aluminum_76,North Macedonia,10912593.556
2019,Import,aluminum_76,Egypt,380328799.331
2019,Import,aluminum_76,United Rep. of Tanzania,13675.88
2019,Import,aluminum_76,Special Categories,736767486.827
2019,Import,aluminum_76,USA,1035322056.444
2019,Import,aluminum_76,Burkina Faso,1028.741
2019,Import,aluminum_76,Uruguay,1344112.805
2019,Import,aluminum_76,Uzbekistan,4335931.316
2019,Import,aluminum_76,Venezuela,21210487.802
2019,Import,aluminum_76,Yemen,4357267.346
2019,Import,aluminum_76,Zambia,472.393
2019,Import,aluminum_76,"Areas, nes",35674431.101
2019,Import,cement_2523,Albania,9472393.615
2019,Import,cement_2523,Algeria,11512024.06
2019,Import,cement_2523,Angola,118.658
2019,Import,cement_2523,Azerbaijan,132.091
2019,Import,cement_2523,Argentina,4279.52
2019,Import,cement_2523,Australia,15333.732
2019,Import,cement_2523,Bahrain,125.374
2019,Import,cement_2523,Bermuda,4793.331
2019,Import,cement_2523,Bolivia (Plurinational State of),1083.593
2019,Import,cement_2523,Bosnia Herzegovina,15772417.322
2019,Import,cement_2523,Brazil,8081.049
2019,Import,cement_2523,Belarus,25094069.534
2019,Import,cement_2523,Cameroon,4475.417
2019,Import,cement_2523,Canada,339749.973
2019,Import,cement_2523,Sri Lanka,2488.457
2019,Import,cement_2523,Chile,1233.594
2019,Import,cement_2523,China,9832601.998
2019,Import,cement_2523,Colombia,29474287.105
2019,Import,cement_2523,Comoros,554.11
2019,Import,cement_2523,Cuba,333.585
2019,Import,cement_2523,Ecuador,434.333
2019,Import,cement_2523,Ethiopia,7.836
2019,Import,cement_2523,Gabon,345.899
2019,Import,cement_2523,Gibraltar,1275.013
2019,Import,cement_2523,"China, Hong Kong SAR",39.179
2019,Import,cement_2523,Iceland,17854.653
2019,Import,cement_2523,Indonesia,951.502
2019,Import,cement_2523,Iran,1589.568
2019,Import,cement_2523,Israel,36621.628
2019,Import,cement_2523,Côte d'Ivoire,1324.267
2019,Import,cement_2523,Japan,6223653.928
2019,Import,cement_2523,Jordan,2243.306
2019,Import,cement_2523,Kenya,911.203
2019,Import,cement_2523,Rep. of Korea,22187.904
2019,Import,cement_2523,Kuwait,35696.992
2019,Import,cement_2523,Lebanon,856.352
2019,Import,cement_2523,Malaysia,8754374.635
2019,Import,cement_2523,Mauritius,263473.106
2019,Import,cement_2523,Mexico,501534.395
2019,Import,cement_2523,"Other Asia, nes",28334.606
2019,Import,cement_2523,Rep. of Moldova,945882.408
2019,Import,cement_2523,Morocco,12262980.676
2019,Import,cement_2523,Oman,237.316
2019,Import,cement_2523,New Caledonia,1.119
2019,Import,cement_2523,Nicaragua,816.053
2019,Import,cement_2523,Nigeria,226.122
2019,Import,cement_2523,"Other Africa, nes",1286.207
2019,Import,cement_2523,Norway,10402727.363
2019,Import,cement_2523,Pakistan,2356467.133
2019,Import,cement_2523,Panama,397.392
2019,Import,cement_2523,Peru,194.778
2019,Import,cement_2523,Philippines,2270.172
2019,Import,cement_2523,Qatar,1535.836
2019,Import,cement_2523,Russian Federation,87023.241
2019,Import,cement_2523,Saudi Arabia,7673453.963
2019,Import,cement_2523,Senegal,758.963
2019,Import,cement_2523,Serbia,1868666.828
2019,Import,cement_2523,Seychelles,200.375
2019,Import,cement_2523,India,1747192.503
2019,Import,cement_2523,Singapore,1129.489
2019,Import,cement_2523,Viet Nam,10550303.064
2019,Import,cement_2523,South Africa,571318.661
2019,Import,cement_2523,Switzerland,8509760.297
2019,Import,cement_2523,United Arab Emirates,49103.093
2019,Import,cement_2523,Tunisia,10843101.457
2019,Import,cement_2523,Türkiye,127939125.606
2019,Import,cement_2523,Uganda,5486.248
2019,Import,cement_2523,Ukraine,27122815.917
2019,Import,cement_2523,North Macedonia,289167.014
2019,Import,cement_2523,Egypt,6363506.792
2019,Import,cement_2523,USA,2072396.811
2019,Import,cement_2523,Uruguay,1620.911
2019,Import,cement_2523,Venezuela,19.03
2019,Import,cement_2523,Zambia,39.179
2019,Import,cement_2523,"Areas, nes",55244.198
2020,Export,iron_steel_72,Afghanistan,235442.569
2020,Export,iron_steel_72,Albania,76169997.426
2020,Export,iron_steel_72,Antarctica,21579.249
2020,Export,iron_steel_72,Algeria,412287273.113
2020,Export,iron_steel_72,Andorra,4863893.441
2020,Export,iron_steel_72,Angola,21559875.826
2020,Export,iron_steel_72,Antigua and Barbuda,2703.114
2020,Export,iron_steel_72,Azerbaijan,20840627.282
2020,Export,iron_steel_72,Argentina,79433963.784
2020,Export,iron_steel_72,Australia,172466583.475
2020,Export,iron_steel_72,Bahamas,456248.599
2020,Export,iron_steel_72,Bahrain,5419674.383
2020,Export,iron_steel_72,Bangladesh,90529458.825
2020,Export,iron_steel_72,Armenia,705856.26
2020,Export,iron_steel_72,Barbados,3734488.494
2020,Export,iron_steel_72,Bermuda,25451.276
2020,Export,iron_steel_72,Bhutan,2656.311
2020,Export,iron_steel_72,Bolivia (Plurinational State of),990243.679
2020,Export,iron_steel_72,Bosnia Herzegovina,197725895.214
2020,Export,iron_steel_72,Botswana,63448.972
2020,Export,iron_steel_72,Brazil,372819439.421
2020,Export,iron_steel_72,Belize,164242.692
2020,Export,iron_steel_72,Br. Virgin Isds,111024.001
2020,Export,iron_steel_72,Brunei Darussalam,430014.242
2020,Export,iron_steel_72,Myanmar,112318.482
2020,Export,iron_steel_72,Burundi,35710.095
2020,Export,iron_steel_72,Belarus,80041942.902
2020,Export,iron_steel_72,Cambodia,162989.306
2020,Export,iron_steel_72,Cameroon,6133911.666
2020,Export,iron_steel_72,Canada,686419011.278
2020,Export,iron_steel_72,Cabo Verde,13565115.837
2020,Export,iron_steel_72,Central African Rep.,412046.755
2020,Export,iron_steel_72,Sri Lanka,4192582.927
2020,Export,iron_steel_72,Chad,230423.316
2020,Export,iron_steel_72,Chile,87266369.152
2020,Export,iron_steel_72,China,2046655185.332
2020,Export,iron_steel_72,Colombia,72105588.659
2020,Export,iron_steel_72,Comoros,73929.245
2020,Export,iron_steel_72,Congo,2083234.215
2020,Export,iron_steel_72,Dem. Rep. of the Congo,1721554.64
2020,Export,iron_steel_72,Costa Rica,20403446.592
2020,Export,iron_steel_72,Cuba,31204076.224
2020,Export,iron_steel_72,Benin,937104.894
2020,Export,iron_steel_72,Dominica,7236.08
2020,Export,iron_steel_72,Dominican Rep.,19435654.281
2020,Export,iron_steel_72,Ecuador,48301298.618
2020,Export,iron_steel_72,El Salvador,4613679.634
2020,Export,iron_steel_72,Equatorial Guinea,10978178.995
2020,Export,iron_steel_72,Ethiopia,11364935.428
2020,Export,iron_steel_72,Eritrea,35043.448
2020,Export,iron_steel_72,Faroe Isds,4817396.005
2020,Export,iron_steel_72,Fiji,27.396
2020,Export,iron_steel_72,French Polynesia,3903582.636
2020,Export,iron_steel_72,Djibouti,732048.381
2020,Export,iron_steel_72,Gabon,2429236.187
2020,Export,iron_steel_72,Georgia,5988474.334
2020,Export,iron_steel_72,Gambia,178362.123
2020,Export,iron_steel_72,State of Palestine,74649.543
2020,Export,iron_steel_72,Ghana,22371304.199
2020,Export,iron_steel_72,Gibraltar,1835487.228
2020,Export,iron_steel_72,Greenland,6631064.265
2020,Export,iron_steel_72,Grenada,5417.642
2020,Export,iron_steel_72,Guatemala,9953632.712
2020,Export,iron_steel_72,Guinea,4518230.499
2020,Export,iron_steel_72,Guyana,2587568.101
2020,Export,iron_steel_72,Haiti,456256.59
2020,Export,iron_steel_72,Honduras,3293466.598
2020,Export,iron_steel_72,"China, Hong Kong SAR",64901585.301
2020,Export,iron_steel_72,Iceland,20899187.134
2020,Export,iron_steel_72,Indonesia,77569529.954
2020,Export,iron_steel_72,Iran,21691804.439
2020,Export,iron_steel_72,Iraq,2279291.002
2020,Export,iron_steel_72,Israel,262520391.325
2020,Export,iron_steel_72,Côte d'Ivoire,22239570.786
2020,Export,iron_steel_72,Jamaica,993568.92
2020,Export,iron_steel_72,Japan,233361993.388
2020,Export,iron_steel_72,Kazakhstan,7442881.896
2020,Export,iron_steel_72,Jordan,13716997.035
2020,Export,iron_steel_72,Kenya,18579804.892
2020,Export,iron_steel_72,Dem. People's Rep. of Korea,1357.264
2020,Export,iron_steel_72,Rep. of Korea,518611676.819
2020,Export,iron_steel_72,Kuwait,3897489.215
2020,Export,iron_steel_72,Kyrgyzstan,348900.285
2020,Export,iron_steel_72,Lao People's Dem. Rep.,17886.439
2020,Export,iron_steel_72,Lebanon,20676798.96
2020,Export,iron_steel_72,Lesotho,26.255
2020,Export,iron_steel_72,Liberia,140829.025
2020,Export,iron_steel_72,Libya,6522711.415
2020,Export,iron_steel_72,"China, Macao SAR",49176.578
2020,Export,iron_steel_72,Madagascar,3355143.934
2020,Export,iron_steel_72,Malawi,1329.868
2020,Export,iron_steel_72,Malaysia,145568309.317
2020,Export,iron_steel_72,Maldives,13630.862
2020,Export,iron_steel_72,Mali,1841013.314
2020,Export,iron_steel_72,Mauritania,11038709.106
2020,Export,iron_steel_72,Mauritius,3047306.32
2020,Export,iron_steel_72,Mexico,1058247496.996
2020,Export,iron_steel_72,"Other Asia, nes",233855570.754
2020,Export,iron_steel_72,Mongolia,378905.075
2020,Export,iron_steel_72,Rep. of Moldova,90695760.815
2020,Export,iron_steel_72,Montenegro,5608459.704
2020,Export,iron_steel_72,Montserrat,4419.956
2020,Export,iron_steel_72,Morocco,604854605.819
2020,Export,iron_steel_72,Mozambique,2855553.054
2020,Export,iron_steel_72,Oman,7979567.532
2020,Export,iron_steel_72,Namibia,1354533.904
2020,Export,iron_steel_72,Nepal,19537.074
2020,Export,iron_steel_72,Curaçao,2071140.977
2020,Export,iron_steel_72,Aruba,451732.756
2020,Export,iron_steel_72,Sint Maarten,714666.493
2020,Export,iron_steel_72,Bonaire,1779929.566
2020,Export,iron_steel_72,New Caledonia,6716264.855
2020,Export,iron_steel_72,Vanuatu,1011.385
2020,Export,iron_steel_72,New Zealand,17842022.668
2020,Export,iron_steel_72,Nicaragua,830213.187
2020,Export,iron_steel_72,Niger,1090830.784
2020,Export,iron_steel_72,Nigeria,40348087.585
2020,Export,iron_steel_72,"Other Africa, nes",3155193.43
2020,Export,iron_steel_72,Norway,555203146.451
2020,Export,iron_steel_72,N. Mariana Isds,276.247
2020,Export,iron_steel_72,Marshall Isds,13308.954
2020,Export,iron_steel_72,Pakistan,391254439.382
2020,Export,iron_steel_72,Panama,6933510.492
2020,Export,iron_steel_72,Papua New Guinea,204469.772
2020,Export,iron_steel_72,Paraguay,4866637.649
2020,Export,iron_steel_72,Peru,64062848.402
2020,Export,iron_steel_72,Philippines,21055581.893
2020,Export,iron_steel_72,Guinea-Bissau,673882.353
2020,Export,iron_steel_72,Qatar,25685908.278
2020,Export,iron_steel_72,Russian Federation,598586910.575
2020,Export,iron_steel_72,Rwanda,165359.097
2020,Export,iron_steel_72,Saint Barthélemy,122853.548
2020,Export,iron_steel_72,Saint Kitts and Nevis,15889.925
2020,Export,iron_steel_72,Saint Lucia,259554.845
2020,Export,iron_steel_72,Saint Pierre and Miquelon,34244.386
2020,Export,iron_steel_72,Saint Vincent and the Grenadines,12766.733
2020,Export,iron_steel_72,San Marino,1816849.67
2020,Export,iron_steel_72,Sao Tome and Principe,781875.624
2020,Export,iron_steel_72,Saudi Arabia,176041403.337
2020,Export,iron_steel_72,Senegal,15092247.201
2020,Export,iron_steel_72,Serbia,344788911.089
2020,Export,iron_steel_72,Seychelles,3985133.794
2020,Export,iron_steel_72,Sierra Leone,171358.913
2020,Export,iron_steel_72,India,1062408926.766
2020,Export,iron_steel_72,Singapore,132328723.477
2020,Export,iron_steel_72,Viet Nam,110546877.272
2020,Export,iron_steel_72,Somalia,19559.904
2020,Export,iron_steel_72,South Africa,264187796.937
2020,Export,iron_steel_72,Zimbabwe,237103.477
2020,Export,iron_steel_72,South Sudan,4886.837
2020,Export,iron_steel_72,Sudan,1319783.826
2020,Export,iron_steel_72,Suriname,2672858.871
2020,Export,iron_steel_72,Eswatini,684.911
2020,Export,iron_steel_72,Switzerland,2025357116.565
2020,Export,iron_steel_72,Syria,6915343.24
2020,Export,iron_steel_72,Tajikistan,1354249.667
2020,Export,iron_steel_72,Thailand,130245334.015
2020,Export,iron_steel_72,Togo,738839.27
2020,Export,iron_steel_72,Trinidad and Tobago,6701444.532
2020,Export,iron_steel_72,United Arab Emirates,220896385.011
2020,Export,iron_steel_72,Tunisia,163076084.22
2020,Export,iron_steel_72,Türkiye,5632291637.034
2020,Export,iron_steel_72,Turkmenistan,1862392.797
2020,Export,iron_steel_72,Turks and Caicos Isds,476960.295
2020,Export,iron_steel_72,Uganda,627206.84
2020,Export,iron_steel_72,Ukraine,318904422.128
2020,Export,iron_steel_72,North Macedonia,181378714.944
2020,Export,iron_steel_72,Egypt,672282893.503
2020,Export,iron_steel_72,United Kingdom,2821674798.917
2020,Export,iron_steel_72,United Rep. of Tanzania,15020839.568
2020,Export,iron_steel_72,Bunkers,630169.078
2020,Export,iron_steel_72,Special Categories,169882366.869
2020,Export,iron_steel_72,USA,3058031865.063
2020,Export,iron_steel_72,Burkina Faso,4499681.98
2020,Export,iron_steel_72,Uruguay,6190319.758
2020,Export,iron_steel_72,Uzbekistan,3419536.942
2020,Export,iron_steel_72,Venezuela,3494346.297
2020,Export,iron_steel_72,Wallis and Futuna Isds,78011.312
2020,Export,iron_steel_72,Yemen,1233156.339
2020,Export,iron_steel_72,Zambia,221750.066
2020,Export,iron_steel_72,"Areas, nes",1960378.384
2020,Export,iron_steel_73,Afghanistan,679731.489
2020,Export,iron_steel_73,Albania,60892413.429
2020,Export,iron_steel_73,Antarctica,503538.249
2020,Export,iron_steel_73,Algeria,455802044.645
2020,Export,iron_steel_73,American Samoa,141753.654
2020,Export,iron_steel_73,Andorra,17956028.313
2020,Export,iron_steel_73,Angola,147092052.657
2020,Export,iron_steel_73,Antigua and Barbuda,1474008.56
2020,Export,iron_steel_73,Azerbaijan,86619096.716
2020,Export,iron_steel_73,Argentina,96516887.529
2020,Export,iron_steel_73,Australia,485655014.941
2020,Export,iron_steel_73,Bahamas,15483347.108
2020,Export,iron_steel_73,Bahrain,110454899.492
2020,Export,iron_steel_73,Bangladesh,33475235.055
2020,Export,iron_steel_73,Armenia,15327177.228
2020,Export,iron_steel_73,Barbados,2283669.864
2020,Export,iron_steel_73,Bermuda,899925.666
2020,Export,iron_steel_73,Bhutan,2198693.011
2020,Export,iron_steel_73,Bolivia (Plurinational State of),9743754.43
2020,Export,iron_steel_73,Bosnia Herzegovina,175013679.07
2020,Export,iron_steel_73,Botswana,3704949.443
2020,Export,iron_steel_73,Bouvet Island,131.275
2020,Export,iron_steel_73,Brazil,711797538.548
2020,Export,iron_steel_73,Belize,631137.085
2020,Export,iron_steel_73,Br. Indian Ocean Terr.,3030.729
2020,Export,iron_steel_73,Solomon Isds,53498.363
2020,Export,iron_steel_73,Br. Virgin Isds,806943.35
2020,Export,iron_steel_73,Brunei Darussalam,5538739.234
2020,Export,iron_steel_73,Myanmar,3551359.393
2020,Export,iron_steel_73,Burundi,1046638.072
2020,Export,iron_steel_73,Belarus,139682878.634
2020,Export,iron_steel_73,Cambodia,16184823.365
2020,Export,iron_steel_73,Cameroon,43596598.937
2020,Export,iron_steel_73,Canada,741655963.016
2020,Export,iron_steel_73,Cabo Verde,16152965.893
2020,Export,iron_steel_73,Cayman Isds,557001.225
2020,Export,iron_steel_73,Central African Rep.,1935538.961
2020,Export,iron_steel_73,Sri Lanka,25436403.354
2020,Export,iron_steel_73,Chad,3978733.305
2020,Export,iron_steel_73,Chile,260355346.828
2020,Export,iron_steel_73,China,3028529287.015
2020,Export,iron_steel_73,Colombia,81052483.905
2020,Export,iron_steel_73,Comoros,1323088.519
2020,Export,iron_steel_73,Congo,24333555.814
2020,Export,iron_steel_73,Dem. Rep. of the Congo,14570614.757
2020,Export,iron_steel_73,Cook Isds,82673.27
2020,Export,iron_steel_73,Costa Rica,21736925.205
2020,Export,iron_steel_73,Cuba,55635965.787
2020,Export,iron_steel_73,Benin,15286946.724
2020,Export,iron_steel_73,Dominica,187707.728
2020,Export,iron_steel_73,Dominican Rep.,28311027.742
2020,Export,iron_steel_73,Ecuador,35796748.51
2020,Export,iron_steel_73,El Salvador,23948777.631
2020,Export,iron_steel_73,Equatorial Guinea,7308454.501
2020,Export,iron_steel_73,Ethiopia,70690577.153
2020,Export,iron_steel_73,Eritrea,616385.253
2020,Export,iron_steel_73,Faroe Isds,37157770.8
2020,Export,iron_steel_73,Falkland Isds (Malvinas),31020.741
2020,Export,iron_steel_73,Fiji,1459674.524
2020,Export,iron_steel_73,French Polynesia,24364899.604
2020,Export,iron_steel_73,Fr. South Antarctic Terr.,211153.358
2020,Export,iron_steel_73,Djibouti,3308486.686
2020,Export,iron_steel_73,Gabon,32106328.302
2020,Export,iron_steel_73,Georgia,29261705.28
2020,Export,iron_steel_73,Gambia,3576277.58
2020,Export,iron_steel_73,State of Palestine,936318.388
2020,Export,iron_steel_73,Ghana,37833485.288
2020,Export,iron_steel_73,Gibraltar,16756787.603
2020,Export,iron_steel_73,Kiribati,115418.844
2020,Export,iron_steel_73,Greenland,34461306.487
2020,Export,iron_steel_73,Grenada,502771.149
2020,Export,iron_steel_73,Guam,283316.675
2020,Export,iron_steel_73,Guatemala,10951700.353
2020,Export,iron_steel_73,Guinea,19817919.984
2020,Export,iron_steel_73,Guyana,4687662.531
2020,Export,iron_steel_73,Haiti,7446226.542
2020,Export,iron_steel_73,Holy See (Vatican City State),47130.978
2020,Export,iron_steel_73,Honduras,4945572.449
2020,Export,iron_steel_73,"China, Hong Kong SAR",124082573.917
2020,Export,iron_steel_73,Iceland,100241812.388
2020,Export,iron_steel_73,Indonesia,224510279.02
2020,Export,iron_steel_73,Iran,43807190.668
2020,Export,iron_steel_73,Iraq,214196447.282
2020,Export,iron_steel_73,Israel,344267818.583
2020,Export,iron_steel_73,Côte d'Ivoire,104399154.385
2020,Export,iron_steel_73,Jamaica,5437805.107
2020,Export,iron_steel_73,Japan,636999370.16
2020,Export,iron_steel_73,Kazakhstan,205992146.899
2020,Export,iron_steel_73,Jordan,49938367.258
2020,Export,iron_steel_73,Kenya,26943388.074
2020,Export,iron_steel_73,Dem. People's Rep. of Korea,3737.329
2020,Export,iron_steel_73,Rep. of Korea,487698709.27
2020,Export,iron_steel_73,Kuwait,135005207.807
2020,Export,iron_steel_73,Kyrgyzstan,1599609.74
2020,Export,iron_steel_73,Lao People's Dem. Rep.,3604423.98
2020,Export,iron_steel_73,Lebanon,20974915.411
2020,Export,iron_steel_73,Lesotho,38549.049
2020,Export,iron_steel_73,Liberia,5044730.374
2020,Export,iron_steel_73,Libya,53694666.728
2020,Export,iron_steel_73,"China, Macao SAR",2695257.729
2020,Export,iron_steel_73,Madagascar,12154488.899
2020,Export,iron_steel_73,Malawi,488729.341
2020,Export,iron_steel_73,Malaysia,165179840.638
2020,Export,iron_steel_73,Maldives,2390699.695
2020,Export,iron_steel_73,Mali,32212327.343
2020,Export,iron_steel_73,Mauritania,21490429.321
2020,Export,iron_steel_73,Mauritius,16856143.011
2020,Export,iron_steel_73,Mexico,777773620.658
2020,Export,iron_steel_73,"Other Asia, nes",452747329.876
2020,Export,iron_steel_73,Mongolia,18246812.796
2020,Export,iron_steel_73,Rep. of Moldova,57152517.566
2020,Export,iron_steel_73,Montenegro,23208050.291
2020,Export,iron_steel_73,Montserrat,946.318
2020,Export,iron_steel_73,Morocco,496802883.95
2020,Export,iron_steel_73,Mozambique,55750515.936
2020,Export,iron_steel_73,Oman,112536735.348
2020,Export,iron_steel_73,Namibia,11338985.308
2020,Export,iron_steel_73,Nepal,2419786.704
2020,Export,iron_steel_73,Curaçao,16623750.577
2020,Export,iron_steel_73,Aruba,6198995.291
2020,Export,iron_steel_73,Sint Maarten,4841339.336
2020,Export,iron_steel_73,Bonaire,5428844.194
2020,Export,iron_steel_73,New Caledonia,37490403.318
2020,Export,iron_steel_73,Vanuatu,186647.258
2020,Export,iron_steel_73,New Zealand,77147976.64
2020,Export,iron_steel_73,Nicaragua,9560826.236
2020,Export,iron_steel_73,Niger,6290831.523
2020,Export,iron_steel_73,Nigeria,85207329.402
2020,Export,iron_steel_73,Niue,76319.583
2020,Export,iron_steel_73,Norfolk Isds,2172.308
2020,Export,iron_steel_73,"Other Africa, nes",10718281.694
2020,Export,iron_steel_73,Norway,2349294268.292
2020,Export,iron_steel_73,N. Mariana Isds,158086.488
2020,Export,iron_steel_73,United States Minor Outlying Islands,47805.615
2020,Export,iron_steel_73,FS Micronesia,19.406
2020,Export,iron_steel_73,Marshall Isds,1272193.958
2020,Export,iron_steel_73,Palau,1832.136
2020,Export,iron_steel_73,Pakistan,36339263.877
2020,Export,iron_steel_73,Panama,26707412.416
2020,Export,iron_steel_73,Papua New Guinea,4153295.316
2020,Export,iron_steel_73,Paraguay,5516757.03
2020,Export,iron_steel_73,Peru,86356757.709
2020,Export,iron_steel_73,Philippines,102592655.996
2020,Export,iron_steel_73,Guinea-Bissau,3503732.996
2020,Export,iron_steel_73,Timor-Leste,80075.176
2020,Export,iron_steel_73,Qatar,286032485.968
2020,Export,iron_steel_73,Russian Federation,1702083145.463
2020,Export,iron_steel_73,Rwanda,3895170.793
2020,Export,iron_steel_73,Saint Barthélemy,630905.357
2020,Export,iron_steel_73,Saint Helena,811210.343
2020,Export,iron_steel_73,Saint Kitts and Nevis,92526.85
2020,Export,iron_steel_73,Anguilla,1650080.799
2020,Export,iron_steel_73,Saint Lucia,861857.196
2020,Export,iron_steel_73,Saint Pierre and Miquelon,1356640.004
2020,Export,iron_steel_73,Saint Vincent and the Grenadines,340574.056
2020,Export,iron_steel_73,San Marino,1759135.682
2020,Export,iron_steel_73,Sao Tome and Principe,1381725.995
2020,Export,iron_steel_73,Saudi Arabia,632486629.219
2020,Export,iron_steel_73,Senegal,79857722.51
2020,Export,iron_steel_73,Serbia,431532263.136
2020,Export,iron_steel_73,Seychelles,10358505.029
2020,Export,iron_steel_73,Sierra Leone,4195711.827
2020,Export,iron_steel_73,India,618838538.752
2020,Export,iron_steel_73,Singapore,342363772.95
2020,Export,iron_steel_73,Viet Nam,122572245.692
2020,Export,iron_steel_73,Somalia,1234697.388
2020,Export,iron_steel_73,South Africa,257471912.207
2020,Export,iron_steel_73,Zimbabwe,1871587.721
2020,Export,iron_steel_73,South Sudan,545541.53
2020,Export,iron_steel_73,Sudan,3418527.84
2020,Export,iron_steel_73,Suriname,14162317.887
2020,Export,iron_steel_73,Eswatini,61793.772
2020,Export,iron_steel_73,Switzerland,3245401424.131
2020,Export,iron_steel_73,Syria,2277762.51
2020,Export,iron_steel_73,Tajikistan,2780327.044
2020,Export,iron_steel_73,Thailand,252209748.987
2020,Export,iron_steel_73,Togo,10045289.725
2020,Export,iron_steel_73,Tokelau,53276.909
2020,Export,iron_steel_73,Tonga,4973.592
